"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0015252","proton channel activity","5/789","13/12459",0.384615384615385,6.07341327873647,4.75865539578355,0.000843734900033081,0.0182457672132154,0.0163196092506399,"ATP5O/ATP5J2/ATP5E/ATP5B/ATP5F1AZ",5,"MF"
"GO:0005244","voltage-gated monoatomic ion channel activity","17/789","117/12459",0.145299145299145,2.29440057196711,3.6575990242617,0.0010805699593249,0.022432632355585,0.0200644779815697,"KCNC2/KCNA6/KCNA5/CNGA3/KCNS2/KCNK2/KCNQ5/KCNS3/KCNC1/KCNE4/KCNAB1/KCNG4/KCNJ2/CACNA1G/KCNQ2/KCNC4/KCNA2",17,"MF"
"GO:0022832","voltage-gated channel activity","17/789","120/12459",0.141666666666667,2.23704055766793,3.54047731791255,0.00143694207863736,0.0286835745697228,0.025655524561906,"KCNC2/KCNA6/KCNA5/CNGA3/KCNS2/KCNK2/KCNQ5/KCNS3/KCNC1/KCNE4/KCNAB1/KCNG4/KCNJ2/CACNA1G/KCNQ2/KCNC4/KCNA2",17,"MF"
"GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","14/789","90/12459",0.155555555555556,2.45635825940008,3.60536650732051,0.0014944376119941,0.0287264118749978,0.0256938396448109,"AKR1B10/LOC420807/ADHFE1/MDH1/HPGD/IDH3B/LDHA/GPD1L2/KCNAB1/IDH3A/MDH2/HSD11B1A/DHDH/GPD1",14,"MF"
"GO:0015276","ligand-gated monoatomic ion channel activity","17/789","125/12459",0.136,2.14755893536122,3.35278164468393,0.0022501467173835,0.0402698671145529,0.0360186824815289,"KCNMB4/CNGA3/GLRA3/GABRA2/GRID1/LOC428967/TRPM8/CHRNA1/MCOLN2/TRPM2/CHRNA7/KCNT1/KCNJ2/TTYH1/CHRNA4/HTR3A/ITPR3",17,"MF"
"GO:0022834","ligand-gated channel activity","17/789","125/12459",0.136,2.14755893536122,3.35278164468393,0.0022501467173835,0.0402698671145529,0.0360186824815289,"KCNMB4/CNGA3/GLRA3/GABRA2/GRID1/LOC428967/TRPM8/CHRNA1/MCOLN2/TRPM2/CHRNA7/KCNT1/KCNJ2/TTYH1/CHRNA4/HTR3A/ITPR3",17,"MF"
"GO:0031012","extracellular matrix","41/702","174/11634",0.235632183908046,3.90504961194616,9.7836403053464,2.04672467588977e-14,3.2929435027934e-12,2.96159064780371e-12,"FGL2/LAMB4/ADAMTS20/OTOGL/MGP/ADAMTS5/GPC6/MMP13/MMP27/MMP7/HPX/COL1A2/MMP16/CCN3/GPC3/COL4A5/COL4A6/LGALS1B/SPON1/OTOG/MUC5ACL/LGALS3/HPSE2/ADAMTSL2L/AHSG/THSD4/ADAMTS17/ADAMTS7/ADAMTS18/TIMP4/ADAM19/TGFBI/ELN/MMP23A/MFAP2/ANGPTL4/ADAMTSL5/ADAMTS12/ADAMTS6/ADAMTSL1/ADAMTS19",41,"CC"
"GO:0030312","external encapsulating structure","41/702","175/11634",0.234285714285714,3.88273504273504,9.73677200365192,2.52332835463096e-14,3.2929435027934e-12,2.96159064780371e-12,"FGL2/LAMB4/ADAMTS20/OTOGL/MGP/ADAMTS5/GPC6/MMP13/MMP27/MMP7/HPX/COL1A2/MMP16/CCN3/GPC3/COL4A5/COL4A6/LGALS1B/SPON1/OTOG/MUC5ACL/LGALS3/HPSE2/ADAMTSL2L/AHSG/THSD4/ADAMTS17/ADAMTS7/ADAMTS18/TIMP4/ADAM19/TGFBI/ELN/MMP23A/MFAP2/ANGPTL4/ADAMTSL5/ADAMTS12/ADAMTS6/ADAMTSL1/ADAMTS19",41,"CC"
"GO:0008076","voltage-gated potassium channel complex","11/702","40/11634",0.275,4.55747863247863,5.71110646805219,1.6455986464293e-05,0.00115027474872704,0.00103452820716326,"KCNMB4/KCNC2/KCNA6/KCNA5/KCNS2/KCNS3/KCNC1/KCNAB1/KCNG4/KCNC4/KCNA2",11,"CC"
"GO:1990204","oxidoreductase complex","9/702","27/11634",0.333333333333333,5.52421652421652,5.96389350868453,1.76287317812573e-05,0.00115027474872704,0.00103452820716326,"DLD/CYBB/GMPR2/GPD1L2/GPD2/NCF2/GCSH/DLAT/GPD1",9,"CC"
"GO:0034705","potassium channel complex","11/702","44/11634",0.25,4.14316239316239,5.29317251225392,4.37450824484383e-05,0.00206357266245269,0.00185592540321416,"KCNMB4/KCNC2/KCNA6/KCNA5/KCNS2/KCNS3/KCNC1/KCNAB1/KCNG4/KCNC4/KCNA2",11,"CC"
"GO:0062023","collagen-containing extracellular matrix","16/702","86/11634",0.186046511627907,3.08328364142318,4.91370240593091,4.74384520104067e-05,0.00206357266245269,0.00185592540321416,"FGL2/LAMB4/MGP/ADAMTS5/GPC6/HPX/COL1A2/GPC3/COL4A5/COL4A6/LGALS1B/LGALS3/ADAM19/ELN/MFAP2/ANGPTL4",16,"CC"
"GO:0043005","neuron projection","43/702","384/11634",0.111979166666667,1.85579148860399,4.32137467430733,6.14057788980218e-05,0.00228955832748339,0.00205917123221938,"KCNC2/EPHB6/BOC/CDKL5/DCLK1/ASB4/PENK/CNIH3/PACRG/EPHA7/GLRA3/ADGRL3/GABRA2/RIC3/KCNC1/AKAP5/LOC428967/CHRNA1/ERMN/HMCN1/SAG/KCNAB1/CHRNA7/HOMER2/NTRK3/IGDCC4/MAP1A/RGS9BP/CHL1/FSCN1/SSTR2/CACNA1G/CHRNA4/STMN3/EPHA8/LZTS1/ROBO3/OPCML/HTR3A/KCNC4/KCNA2/EMB/RGS7BP",43,"CC"
"GO:0034703","cation channel complex","16/702","105/11634",0.152380952380952,2.52535612535613,3.97864040630675,0.000527018563610789,0.017193980637802,0.015463834169106,"KCNMB4/KCNC2/KCNA6/KCNA5/ATP5O/CNGA3/KCNS2/KCNS3/KCNC1/KCNAB1/KCNG4/CACNA1G/KCNC4/KCNA2/ATP5B/ATP5F1AZ",16,"CC"
